Id,text,label
641," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! ",ham
2392,"Thanks da thangam, i feel very very happy dear. I also miss you da.",ham
2825,Ok lor...,ham
1953,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................,ham
3396,Heehee that was so funny tho,ham
3058,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",ham
5257,"As usual..iam fine, happy &amp; doing well..:)",ham
4180,"Ok da, i already planned. I wil pick you.",ham
2710,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,spam
1083,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,ham
4137,"Good! No, donÛ÷t need any receiptsÛÓwell done! (Û_) Yes, please tell . WhatÛ÷s her number, i could ring her",ham
5554,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,ham
3620,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,ham
1884,I love your ass! Do you enjoy doggy style? :),ham
4198,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost å£1.50. 2 cancel send STOP",spam
389,Yup having my lunch buffet now.. U eat already?,ham
2494,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",ham
4076,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,ham
3036,Cos darren say Ì_ considering mah so i ask Ì_...,ham
4462,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,ham
845,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore,ham
542,But am going to college pa. What to do. are else ill come there it self. Pa.,ham
91,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry.,ham
5242,Hmm thinking lor...,ham
3409,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,ham
1979,Shhhhh nobody is supposed to know!,ham
3244,"Its ok, if anybody asks abt me, u tel them..:-P",ham
5381,You have 1 new message. Call 0207-083-6089,spam
3150,Yeah but which is worse for i,ham
4557,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),ham
3590,How much would it cost to hire a hitman,ham
4017,"\GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI\""""",ham
2964,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,ham
2529,Can you just come in for a sec? There's somebody here I want you to see,ham
3605,"That means you got an A in epi, she.s fine. She.s here now.",ham
1676,"Yeah, that's fine! It's å£6 to get in, is that ok? ",ham
1048,I walked an hour 2 c u! doesnåÕt that show I care y wont u believe im serious?,ham
2949,Where are you ? You said you would be here when I woke ... :-(,ham
1960,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18,spam
2530,So the sun is anti sleep medicine.,ham
4102,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,spam
3439,What time you thinkin of goin?,ham
237,Where are you?when wil you reach here?,ham
3666,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",ham
4210,Oi when you gonna ring,ham
1133,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",ham
2880,Printer is cool. I mean groovy. Wine is groovying,ham
1805,God bless.get good sleep my dear...i will pray!,ham
4906,Then anything special?,ham
163,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,spam
4559,I'm awake oh. What's up.,ham
5302,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,ham
5475,Dhoni have luck to win some big title.so we will win:),ham
4118,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),ham
4998,"Hmph. Go head, big baller.",ham
3964,Love you aathi..love u lot..,ham
265,Same. Wana plan a trip sometme then,ham
2001,Idea will soon get converted to live:),ham
1811,Do Ì_ all wan 2 meet up n combine all the parts? How's da rest of da project going?,ham
3277,What happened in interview?,ham
2978,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",spam
3852,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",ham
2906,ALRITE,ham
3898,ÌÏ mean it's confirmed... I tot they juz say oni... Ok then...,ham
1428,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february",ham
398,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",ham
3982,Nationwide auto centre (or something like that) on Newport road. I liked them there,ham
947,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,ham
3078,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,ham
3138,Is ur lecture over?,ham
5305,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\""""",ham
5180,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",ham
4791,Gd luck 4 ur exams :-),ham
3229,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",ham
3721,I'm in a movie... Collect car oredi...,ham
1452,"That's good, because I need drugs",ham
593,You still at grand prix?,ham
2725,No. But we'll do medical missions to nigeria,ham
41,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy",ham
560,Hi msg me:)i'm in office..,ham
5296,Are u coming to the funeral home,ham
3628,Should I head straight there or what,ham
3768,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,ham
243,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",ham
3172,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",spam
1339,Every monday..nxt week vl be completing..,ham
5328,Sweet heart how are you?,ham
3659,I will reach ur home in  &lt;#&gt;  minutes,ham
405,"Haha get used to driving to usf man, I know a lot of stoners",ham
1442,"Its ok., i just askd did u knw tht no?",ham
261,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,ham
4572,"\URGENT! This is the 2nd attempt to contact U!U have WON å£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxå£7. 50\""""",spam
5084,Hey happy birthday...,ham
1689,Bring tat cd don forget,ham
1725,You know there is. I shall speak to you in  &lt;#&gt;  minutes then,ham
1203,Thanks for understanding. I've been trying to tell sura that.,ham
834,Surely result will offer:),ham
1866,Or Ì_ go buy wif him then i meet Ì_ later can?,ham
2496,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com,ham
3016,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,ham
5313,My sister going to earn more than me da.,ham
2010,Dunno lei... I thk mum lazy to go out... I neva ask her yet...,ham
3821,Just normal only here :),ham
340,Ok that's great thanx a lot.,ham
3700,Shall i get my pouch?,ham
1601,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,ham
2796,If I get there before you after your ten billion calls and texts so help me god,ham
3720,Blank is Blank. But wat is blank? Lol,ham
5396,As in i want custom officer discount oh.,ham
480,"Almost there, see u in a sec",ham
3491,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,ham
2785,Yeah get the unlimited,ham
1523,Yup ok thanx...,ham
4821,u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),spam
4949,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,ham
5168,"IÛ÷ve got some salt, you can rub it in my open wounds if you like!",ham
3773,Ok... But bag again..,ham
799,"\Gimme a few\"" was  &lt;#&gt;  minutes ago""",ham
1766,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,spam
4987,Which channel:-):-):):-).,ham
3970,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,spam
2453,How much she payed. Suganya.,ham
5531,Compliments to you. Was away from the system. How your side.,ham
4497,"Latest Nokia Mobile or iPOD MP3 Player +å£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.å£1,50/Mtmsgrcvd18+",spam
4517,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,ham
5213,3 pa but not selected.,ham
363,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,ham
1271,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,ham
4309,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,spam
5017,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,ham
3829,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,ham
5503,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",ham
4624,I'm on the bus. Love you,ham
347,One small prestige problem now.,ham
3671," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",ham
4448,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",spam
5150,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",ham
2562,"Yeah I am, so I'll leave maybe 7ish?",ham
3027,You have got tallent but you are wasting.,ham
5112,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906,spam
1423,Lol great now im getting hungry.,ham
656,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",ham
3968,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,ham
5137,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",spam
2102,Audrie lousy autocorrect,ham
632,Oh that was a forwarded message. I thought you send that to me,ham
3578,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",ham
2493,they released another Italian one today and it has a cosign option,ham
2665,R u meeting da ge at nite tmr?,ham
3984,"Whatever, juliana. Do whatever you want.",ham
4316,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN,ham
4091,I remain unconvinced that this isn't an elaborate test of my willpower,ham
3834,I'm thinking that chennai forgot to come for auction..,ham
3833,Watching tv lor. Nice one then i like lor.,ham
4275,Can you please send me my aunty's number,ham
2500,Remember to ask alex about his pizza,ham
1465,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",spam
3501,I will come to ur home now,ham
4508,ÌÏ takin linear algebra today?,ham
115,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",ham
1821,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,ham
1494,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,ham
2401,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),spam
1232,1's finish meeting call me.,ham
2661,Do you know when dad will be back?,ham
2817,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,ham
3551,Lol u still feeling sick?,ham
5094,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",ham
1153,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(å£1.50p. m),spam
5316,Jus finish watching tv... U?,ham
4954,Doing my masters. When will you buy a bb cos i have for sale and how's bf,ham
57,"Sorry, I'll call later in meeting.",ham
4157,It certainly puts things into perspective when something like this happens,ham
5098,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",spam
4770,Hi..i got the money da:),ham
5509,Lol they were mad at first but then they woke up and gave in.,ham
1735,Why tired what special there you had,ham
5023,Where you. What happen,ham
2823,No need to buy lunch for me.. I eat maggi mee..,ham
2196,"Not much, just some textin'. How bout you?",ham
159,You are a winner U have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,spam
2475,Mm i am on the way to railway,ham
2564,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",ham
3996,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,spam
3657,R u here yet? I'm wearing blue shirt n black pants.,ham
2608,Hello madam how are you ?,ham
4311,I keep ten rs in my shelf:) buy two egg.,ham
707,Quite late lar... Ard 12 anyway i wun b drivin...,ham
3046,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ",ham
4761,Me too! Have a lovely night xxx,ham
1093,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",ham
4257,I am late. I will be there at,ham
1376,Auntie huai juan never pick up her phone,ham
5473,Ok lor Ì_ reaching then message me.,ham
72,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,ham
1922,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...,ham
3928,Yes. Nigh you cant aha.,ham
1764,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY å£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,spam
743,Ok. There may be a free gym about.,ham
3557,No da. . Vijay going to talk in jaya tv,ham
1005,Give me a sec to think think about it,ham
2668,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp å£1.50/msg,spam
1190,We're done...,ham
3950,Hi dude hw r u da realy mising u today,ham
2601,Okie,ham
1125,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,spam
1241,"I want to show you the world, princess :) how about europe?",ham
3523,Yeah that'd pretty much be the best case scenario,ham
4600,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,spam
5252,You do your studies alone without anyones help. If you cant no need to study.,ham
3351,Call him and say you not coming today ok and tell them not to fool me like this ok,ham
998,Then Ì_ wait 4 me at bus stop aft ur lect lar. If i dun c Ì_ then i go get my car then come back n pick Ì_.,ham
4399,Juz go google n search 4 qet...,ham
3518,Hanging out with my brother and his family,ham
2684,Yupz... I've oredi booked slots 4 my weekends liao...,ham
4834,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",ham
1577,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",ham
5337,My birthday is on feb  &lt;#&gt;  da. .,ham
1826,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",ham
4073,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,ham
5557,No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.,ham
4299,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",ham
4606,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,ham
440,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,ham
5515,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,ham
1100,You busy or can I come by at some point and figure out what we're doing tomorrow,ham
2637,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,ham
3786,WHORE YOU ARE UNBELIEVABLE.,ham
649,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",spam
1546,Shant disturb u anymore... Jia you...,ham
3231,Guess he wants alone time. We could just show up and watch when they do..,ham
4240,Detroit. The home of snow. Enjoy it.,ham
4256,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,spam
3917,No need to ke qi... ÌÏ too bored izzit y suddenly thk of this...,ham
5508,"Machan you go to gym tomorrow,  i wil come late goodnight.",ham
4361,"I can't right this second, gotta hit people up first",ham
630,Please dont say like that. Hi hi hi,ham
672,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just å£1.50 per wk 2 opt out send STOP 08452810071 16,spam
1249,"I call you later, don't have network. If urgnt, sms me.",ham
3567,Sent me de webadres for geting salary slip,ham
482,Watching tv lor...,ham
1584,"Sorry, I'll call later",ham
3805,URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,spam
5154,"Like  &lt;#&gt; , same question",ham
3765,Yes.mum lookin strong:),ham
1462,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",spam
3040,Aight what time you want me to come up?,ham
4473,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,spam
4290,Call me when u're done...,ham
5547,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",spam
3273,Thanx a lot...,ham
3238,Am okay. Will soon be over. All the best,ham
3131,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,ham
2578,Erm. I thought the contract ran out the4th of october.,ham
4398,Yes just finished watching days of our lives. I love it.,ham
49,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,ham
4771,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",ham
3784,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,ham
858,Spoons it is then okay?,ham
3225,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",ham
1072,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,spam
719,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,ham
3910,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,ham
2631,"URGENT! Your mobile No 077xxx WON a å£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",spam
5428,You didnt complete your gist oh.,ham
1660,No just send to you. Bec you in temple na.,ham
1656,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),ham
2425,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,ham
4233,Now only i reached home. . . I am very tired now. . I will come tomorro,ham
4704,Hey anyway i have to :-),ham
5540,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O å£250 3 WANT å£800,spam
4094,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,ham
3097,This is all just creepy and crazy to me.,ham
4990,"We made it! Eta at taunton is 12:30 as planned, hope thatÛ÷s still okday?! Good to see you! :-xx",ham
4088,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",ham
5295,Alex says he's not ok with you not being ok with it,ham
3189,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. ItåÕs the least a unique person like u deserve. Sleep tight or morning,ham
2934,"Yeah, we got one lined up for us",ham
4596,Full heat pa:-) i have applyed oil pa.,ham
3848,U in town alone?,ham
2606,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE,ham
1385,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,ham
4421,MMM ... Fuck .... Merry Christmas to me,ham
1399,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,ham
1195,You have 1 new voicemail. Please call 08719181503,spam
1408,"I've got ten bucks, jay is being noncomittal",ham
1845,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,ham
1798,That one week leave i put know that time. Why.,ham
1475,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",ham
3985,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",ham
35,Yup... Ok i go home look at the timings then i msg Ì_ again... Xuhui going to learn on 2nd may too but her lesson is at 8am,ham
4525,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )",spam
2345,"Hi this is yijue, can i meet u at 11 tmr?",ham
3932,"Playin space poker, u?",ham
3312,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",ham
2359,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",spam
3006,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,ham
2206,"URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM",spam
5384,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IåÕm knackered and iåÕm dreading work tonight. What are thou upto tonight. X,ham
4778,O we cant see if we can join denis and mina? Or does denis want alone time,ham
3179,There the size of elephant tablets & u shove um up ur ass!!,ham
3422,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,spam
1286,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",ham
4995,Happy new year. Hope you are having a good semester,ham
349,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,ham
3416,But i haf enuff space got like 4 mb...,ham
2137,Then why you came to hostel.,ham
2691,Hey tmr meet at bugis 930 ?,ham
3905,Went fast asleep dear.take care.,ham
3868,No let me do the math. Your not good at it.,ham
1681,Y lei?,ham
4521,DO U WANT 2 MEET UP 2MORRO,ham
1443,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or å£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,spam
4016,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,ham
3215,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,spam
1671,Glad to see your reply.,ham
3650,Want to send me a virtual hug?... I need one,ham
1179,To day class is there are no class.,ham
2798,I've told him that i've returned it. That should i re order it.,ham
1692,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,ham
4444,"2 celebrate my båÕday, y else?",ham
372,I'm going for bath will msg you next  &lt;#&gt;  min..,ham
3055,Webpage s not available!,ham
4286,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),ham
1916,Fffff. Can you text kadeem or are you too far gone,ham
1357,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",ham
1825,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,ham
786,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,ham
469,There are many company. Tell me the language.,ham
140,"K, text me when you're on the way",ham
788,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, å£3 per pole. UnSub 08718727870.",spam
323,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,ham
50,What you thinked about me. First time you saw me in class.,ham
714,He also knows about lunch menu only da. . I know,ham
5004,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is!,ham
2840,Ok thanx...,ham
2446,"Sorry, I'll call later",ham
5360,"Hey, iouri gave me your number, I'm wylie, ryan's friend",ham
4089,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,spam
4926,Wanna do some art?! :D,ham
5118,Are you driving or training?,ham
5202,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,ham
2666,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",ham
406,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,ham
20,Is that seriously how you spell his name?,ham
1004,Umma. Did she say anything,ham
5331,X course it 2yrs. Just so her messages on messenger lik you r sending me,ham
890,Why do you ask princess?,ham
2411,"Come to me right now, Ahmad",ham
2545,So are you guys asking that i get that slippers again or its gone with last year,ham
